timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2429497.648000,0.186320,-2.301781,2.449563,-1.839364,-1.575201,-2.963056,-0.218287,-0.149436,-0.002673,2.164252,-2.142046,-0.118157,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2429497.744000,0.185756,-2.301841,2.447107,-1.836878,-1.575081,-2.963607,-0.218498,-0.149378,-0.001710,2.164200,-2.142034,-0.118119,-0.016593,-0.002033,-0.079409,0.080079,0.008029,-0.009276
2429497.840000,0.182486,-2.302296,2.433378,-1.822828,-1.574734,-2.966637,-0.219634,-0.148890,0.003687,2.163844,-2.142323,-0.118297,-0.051069,-0.007529,-0.197845,0.200951,0.006495,-0.049854
2429497.936000,0.176400,-2.302392,2.408124,-1.797501,-1.574004,-2.973057,-0.221646,-0.147984,0.013530,2.164154,-2.142125,-0.118383,-0.077683,0.002838,-0.320985,0.312381,0.015579,-0.082715
2429498.032000,0.167727,-2.301265,2.370891,-1.761978,-1.573106,-2.981932,-0.224672,-0.146637,0.028030,2.164003,-2.141864,-0.119135,-0.104554,0.024914,-0.449047,0.411802,0.050573,-0.106684
2429498.128000,0.156609,-2.296826,2.322147,-1.717086,-1.571489,-2.993287,-0.228236,-0.144980,0.046553,2.164438,-2.142118,-0.118359,-0.130120,0.068479,-0.576432,0.511271,0.032381,-0.129741
2429498.224000,0.143935,-2.288164,2.263081,-1.666403,-1.569776,-3.006138,-0.232647,-0.143026,0.068709,2.164618,-2.142310,-0.117959,-0.123281,0.099530,-0.587463,0.499694,0.032381,-0.125115
2429498.320000,0.133368,-2.278362,2.211862,-1.625303,-1.568387,-3.016749,-0.236608,-0.141361,0.087699,2.164335,-2.142254,-0.118151,-0.097421,0.096411,-0.473246,0.373452,0.024280,-0.098750
2429498.416000,0.125473,-2.269544,2.172815,-1.594806,-1.567441,-3.024834,-0.239481,-0.140032,0.101901,2.164615,-2.142372,-0.117966,-0.068748,0.075395,-0.348712,0.271778,0.038613,-0.066848
2429498.512000,0.120334,-2.263006,2.145472,-1.574411,-1.566902,-3.030007,-0.241585,-0.139148,0.111852,2.164379,-2.142242,-0.118466,-0.043284,0.051478,-0.217340,0.166653,0.004051,-0.042232
2429498.608000,0.117542,-2.259274,2.130620,-1.563156,-1.566279,-3.032762,-0.242590,-0.138766,0.117172,2.164284,-2.142280,-0.118005,-0.015736,0.021744,-0.091553,0.067303,0.018264,-0.019031
2429498.704000,0.117099,-2.258590,2.127733,-1.561307,-1.566135,-3.033169,-0.242881,-0.138737,0.118262,2.164001,-2.142083,-0.118220,0.000320,-0.001713,0.002084,0.000000,0.011673,0.001079
2429498.800000,0.117075,-2.258578,2.127709,-1.561415,-1.566123,-3.033169,-0.242929,-0.138741,0.118287,2.163903,-2.142034,-0.118318,0.000294,-0.000307,0.000320,-0.000743,0.000647,0.000503
2429498.896000,0.117111,-2.258614,2.127733,-1.561403,-1.566148,-3.033229,-0.242913,-0.138739,0.118282,2.164015,-2.141942,-0.118349,0.000166,-0.000166,0.000179,-0.000336,0.000312,-0.000072
2429498.992000,0.117123,-2.258578,2.127757,-1.561415,-1.566111,-3.033385,-0.242908,-0.138755,0.118262,2.164213,-2.141775,-0.118272,0.000115,-0.000089,0.000115,-0.000216,0.000216,-0.001846
2429499.088000,0.117111,-2.258590,2.127709,-1.561403,-1.566111,-3.033397,-0.242919,-0.138753,0.118288,2.164186,-2.141748,-0.118317,0.000089,-0.000089,0.000089,-0.000168,0.000144,-0.000503
